id,X,Y,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: Hematoxylin OD mean,Nucleus: Hematoxylin OD sum,Nucleus: Hematoxylin OD std dev,Nucleus: Hematoxylin OD max,Nucleus: Hematoxylin OD min,Nucleus: Hematoxylin OD range,Nucleus: Eosin OD mean,Nucleus: Eosin OD sum,Nucleus: Eosin OD std dev,Nucleus: Eosin OD max,Nucleus: Eosin OD min,Nucleus: Eosin OD range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: Hematoxylin OD mean,Cell: Hematoxylin OD std dev,Cell: Hematoxylin OD max,Cell: Hematoxylin OD min,Cell: Eosin OD mean,Cell: Eosin OD std dev,Cell: Eosin OD max,Cell: Eosin OD min,Cytoplasm: Hematoxylin OD mean,Cytoplasm: Hematoxylin OD std dev,Cytoplasm: Hematoxylin OD max,Cytoplasm: Hematoxylin OD min,Cytoplasm: Eosin OD mean,Cytoplasm: Eosin OD std dev,Cytoplasm: Eosin OD max,Cytoplasm: Eosin OD min,Nucleus/Cell area ratio,cell_count
14AH05223-I-2-H&E-PYN-Lvl-1.txt,5.0,25.0,740.7986363636363,3186.209090909091,22.209545454545456,18.701604545454543,0.7839818181818181,7.2160863636363635,4.070250000000001,0.8029863636363637,0.5969909090909091,155.34430454545455,0.18755,0.9619636363636364,0.1982909090909091,0.7636681818181817,0.10264545454545454,23.785386363636363,0.06685454545454546,0.26057727272727277,-0.05843636363636364,0.3190090909090909,72.96136363636364,32.99273636363636,0.8319500000000001,12.037745454545455,8.351268181818183,0.6701090909090909,0.24259090909090908,0.27693636363636365,0.9619636363636364,-0.10114545454545455,0.19318181818181818,0.09765454545454545,0.3730272727272727,-0.06697272727272728,0.08266818181818182,0.11712272727272727,0.5254272727272727,-0.10114545454545455,0.23500909090909092,0.07185909090909091,0.3730272727272727,0.030495454545454544,0.2993272727272727,22
14AH05223-I-2-H&E-PYN-Lvl-1.txt,6.0,22.0,830.0176288659794,2824.1701030927834,21.234432989690724,18.14100824742268,0.8106298969072165,6.81978762886598,4.233467010309278,0.7503175257731959,0.6160690721649484,152.1654649484536,0.2118443298969072,1.044259793814433,0.1908381443298969,0.8534175257731959,0.06121030927835052,14.548474226804124,0.0746721649484536,0.22559072164948454,-0.1338360824742268,0.3594278350515464,72.11226804123712,32.45152164948453,0.8487164948453608,11.733644329896908,8.297149484536082,0.6681917525773196,0.24215979381443298,0.2916855670103093,1.047679381443299,-0.09732268041237115,0.1547360824742268,0.1007742268041237,0.3406185567010309,-0.14469278350515463,0.07780824742268042,0.11542680412371134,0.5210639175257732,-0.09732268041237115,0.19651855670103094,0.0731639175257732,0.3406185567010309,-0.026765979381443296,0.29104536082474225,97
14AH05223-I-2-H&E-PYN-Lvl-1.txt,6.0,23.0,816.9308219178082,2936.5582191780823,22.128287671232876,18.150538356164382,0.8283315068493151,6.798204109589041,4.307771917808219,0.7305527397260274,0.5877965753424657,153.31320684931507,0.17308972602739725,0.9296958904109589,0.21752328767123288,0.7121767123287671,0.0863554794520548,20.730144520547945,0.06447945205479452,0.23570205479452055,-0.07555547945205479,0.3112506849315068,71.00630136986301,32.3363301369863,0.835331506849315,11.765684931506849,8.141256849315068,0.6839849315068494,0.2517109589041096,0.26499383561643836,0.9306219178082192,-0.09156438356164383,0.17609794520547944,0.09031986301369863,0.34538630136986304,-0.08161986301369863,0.09640753424657535,0.11131369863013699,0.47084589041095887,-0.09156438356164383,0.21777465753424657,0.06233493150684931,0.34527602739726027,0.024224657534246574,0.30670273972602735,146
14AH05223-I-2-H&E-PYN-Lvl-1.txt,6.0,24.0,813.6242975206611,3057.9165289256202,22.479173553719008,18.23337438016529,0.8342305785123967,6.764860330578512,4.394803305785124,0.7017462809917355,0.5936438016528925,156.10653223140497,0.16165289256198345,0.9172363636363636,0.23538595041322313,0.6818561983471074,0.09710661157024794,24.111951239669423,0.06365123966942149,0.2477380165289256,-0.0652595041322314,0.31299338842975205,70.87314049586776,32.006486776859504,0.8481355371900826,11.59704214876033,8.072603305785124,0.6724851239669422,0.2739,0.2605867768595041,0.9212404958677686,-0.08073057851239669,0.18614214876033058,0.09064710743801652,0.35068677685950417,-0.07248264462809918,0.11790165289256198,0.11887272727272727,0.5064272727272727,-0.08073057851239669,0.23010743801652891,0.0627099173553719,0.35068677685950417,0.018382644628099173,0.31531322314049587,121
14AH05223-I-2-H&E-PYN-Lvl-1.txt,6.0,25.0,821.7652678571429,3187.994642857143,22.435714285714287,18.487401785714287,0.8103196428571428,6.988748214285714,4.271220535714286,0.7476410714285714,0.5484267857142857,143.7721294642857,0.1653544642857143,0.88634375,0.1873982142857143,0.6989553571428572,0.10806517857142858,27.008846428571427,0.06504196428571428,0.2547892857142857,-0.05916964285714286,0.3139589285714286,70.41616071428571,32.254491071428575,0.8332008928571428,11.824273214285714,7.974317857142857,0.6972919642857143,0.23101696428571428,0.2572580357142857,0.88634375,-0.10523928571428572,0.20394642857142856,0.09492767857142857,0.3741,-0.06498125,0.0756044642857143,0.11032321428571427,0.4498553571428571,-0.10523928571428572,0.2515169642857143,0.06244464285714286,0.3741,0.04555089285714286,0.3141535714285714,112
14AH05223-I-2-H&E-PYN-Lvl-1.txt,6.0,26.0,833.8668181818182,3295.2022727272724,23.481818181818184,19.174706818181818,0.7896136363636365,7.366363636363636,4.290688636363637,0.7595727272727273,0.5500772727272727,152.00193181818182,0.16300681818181817,0.888990909090909,0.1985931818181818,0.6903954545454546,0.11972727272727272,30.58702954545455,0.06420227272727273,0.26695,-0.04078863636363636,0.30772045454545455,79.92204545454545,34.51185454545455,0.8278363636363636,12.89235,8.045375,0.7442522727272728,0.22845000000000001,0.2490181818181818,0.8974795454545454,-0.10401590909090909,0.22435681818181819,0.09218181818181818,0.38627272727272727,-0.04619772727272728,0.09051590909090909,0.110975,0.467925,-0.10401590909090909,0.26947045454545454,0.05611590909090909,0.38627272727272727,0.07808863636363637,0.2893818181818182,44
14AH05223-I-2-H&E-PYN-Lvl-1.txt,7.0,13.0,983.941052631579,1656.8210526315788,23.551578947368423,19.783636842105263,0.7601052631578947,7.3694,4.553031578947368,0.7595736842105264,0.3638578947368421,101.0216052631579,0.12958421052631577,0.6470315789473684,0.09945263157894736,0.5475842105263158,0.11016842105263158,28.895494736842107,0.04876842105263158,0.21836842105263157,-0.017557894736842102,0.23592631578947368,78.97263157894737,34.43942105263158,0.8352157894736841,12.657552631578948,8.51881052631579,0.7037526315789474,0.13811578947368422,0.18566842105263157,0.6492421052631578,-0.09892631578947368,0.1590578947368421,0.06456842105263157,0.3011736842105263,-0.02729473684210526,0.03836315789473684,0.09521052631578947,0.3777368421052632,-0.09892631578947368,0.18107894736842106,0.055663157894736845,0.3011736842105263,0.02853157894736842,0.29334736842105263,19
14AH05223-I-2-H&E-PYN-Lvl-1.txt,7.0,15.0,987.79,1960.26875,18.5371875,16.9605375,0.808084375,6.354678125,3.90238125,0.732184375,0.455978125,99.147046875,0.162240625,0.77676875,0.117678125,0.659090625,0.1080375,21.632253125000002,0.06620625,0.261225,-0.047709375000000005,0.30894375,66.25687500000001,30.96450625,0.854409375,11.416690625,7.81806875,0.689234375,0.17283437499999998,0.2209375,0.780659375,-0.09654375,0.179053125,0.08565,0.339678125,-0.07485625,0.05435625,0.096378125,0.392990625,-0.09654375,0.208990625,0.066346875,0.339209375,0.01005625,0.2766125,32
14AH05223-I-2-H&E-PYN-Lvl-1.txt,7.0,16.0,987.3682142857143,2051.2,20.9025,18.010996428571428,0.7959428571428572,6.806171428571429,4.113328571428571,0.7617071428571428,0.608125,144.35014642857143,0.19992857142857143,1.0274357142857142,0.20241785714285715,0.8250178571428571,0.04992142857142857,14.02739642857143,0.07923214285714286,0.23493214285714287,-0.15600357142857144,0.39093214285714284,72.50785714285715,32.75597142857143,0.8380785714285715,11.871432142857143,8.336182142857142,0.6720642857142857,0.24735,0.279225,1.0274357142857142,-0.0954607142857143,0.1378107142857143,0.09812142857142857,0.3235,-0.1597714285714286,0.09870714285714287,0.12678571428571428,0.5872571428571429,-0.0954607142857143,0.17462142857142857,0.07528214285714285,0.3235,-0.05281071428571428,0.28131428571428574,28
14AH05223-I-2-H&E-PYN-Lvl-1.txt,7.0,19.0,978.1679710144927,2448.8115942028985,20.196521739130436,18.709220289855075,0.7287115942028985,7.263108695652174,3.8681855072463773,0.8089,0.7561057971014493,179.23207536231882,0.23879855072463768,1.2642115942028984,0.24812028985507248,1.0160927536231883,-0.02501884057971015,-7.153407246376812,0.08601014492753624,0.16521304347826085,-0.2523347826086957,0.41754927536231884,64.20652173913044,30.77225652173913,0.8289057971014493,11.252669565217392,7.667547826086956,0.6786507246376812,0.3479188405797101,0.34467971014492754,1.2748492753623188,-0.08451304347826087,0.06515797101449275,0.11256376811594203,0.3098594202898551,-0.25904057971014494,0.1524608695652174,0.16871159420289855,0.7633101449275362,-0.08451304347826087,0.10883043478260869,0.09254492753623189,0.3098594202898551,-0.1408608695652174,0.3138333333333333,69
14AH05223-I-2-H&E-PYN-Lvl-1.txt,7.0,20.0,980.0695454545454,2566.393181818182,21.20522727272727,19.410731818181816,0.7285272727272727,7.591902272727273,3.859347727272727,0.7934204545454545,0.7667295454545454,190.71864772727275,0.26794545454545454,1.3444977272727272,0.22360454545454544,1.1208909090909092,-0.07189772727272727,-17.565365909090907,0.12032954545454545,0.17991818181818184,-0.3854977272727273,0.5654136363636364,74.655,33.18445909090909,0.8335022727272728,12.229661363636364,8.17951590909091,0.6804545454545455,0.32942727272727274,0.3657840909090909,1.3652340909090908,-0.09629772727272727,0.05049772727272728,0.13724318181818182,0.3160363636363636,-0.3936068181818182,0.14042954545454547,0.19120454545454546,0.8297681818181818,-0.09629772727272727,0.103225,0.10354090909090909,0.3160363636363636,-0.21307045454545454,0.2842090909090909,44
